x[m] 	 r[m] 	 SectionIndex 	 TubeIndex 
0.000000 	 	 0.028869 	 	 0.000000 	 	 0.000000 
0.255586 	 	 0.009533 	 	 0.000000 	 	 0.000000 
0.273500 	 	 0.018287 	 	 0.000000 	 	 0.000000 
0.299387 	 	 0.006353 	 	 0.000000 	 	 0.000000 
0.306673 	 	 0.008734 	 	 0.000000 	 	 0.000000 
0.354921 	 	 0.039425 	 	 11.000000 	 	 0.000000 
0.571401 	 	 0.037175 	 	 0.000000 	 	 0.000000 
1.137210 	 	 0.036838 	 	 0.000000 	 	 0.000000 
